id	time	type
ae828a15-052c-47af-b322-ad4300485728	1492087376355	JVMStart()
ae828a15-052c-47af-b322-ad4300485728	1492087376632	MainStart()
ae828a15-052c-47af-b322-ad4300485728	1492087383513	BlockFetch(10.50.108.70,46707,driver,WrappedArray(broadcast_0_piece0))
ae828a15-052c-47af-b322-ad4300485728	1492087384516	MainEnd()
