id	time	type
8f99025a-f15e-4291-935b-52e37c9a5d3a	1491575065783	JVMStart()
8f99025a-f15e-4291-935b-52e37c9a5d3a	1491575066053	MainStart()
8f99025a-f15e-4291-935b-52e37c9a5d3a	1491575073810	MainEnd()
