id	time	src_name	src_addr	src_port	dst_name	dst_addr	dst_port	type
3687079200	1491575072698	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,0,RUNNING,org.apache.spark.util.SerializableBuffer@74f376dd))
3687079201	1491575072789	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://BlockManagerMaster@10.50.108.70:38539),GetLocations(broadcast_0_piece0))
1262495246	1491575072800	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://BlockManagerMaster@10.50.108.70:38539),GetLocations(broadcast_0_piece0))
3687079202	1491575072856	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://BlockManagerMaster@10.50.108.70:38539),UpdateBlockInfo(BlockManagerId(2, localhost.localdomain, 35288, None),broadcast_0_piece0,StorageLevel(memory, 1 replicas),1177,0))
1262495247	1491575072859	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://BlockManagerMaster@10.50.108.70:38539),UpdateBlockInfo(BlockManagerId(1, localhost.localdomain, 35932, None),broadcast_0_piece0,StorageLevel(memory, 1 replicas),1177,0))
1262495248	1491575073067	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,1,FINISHED,org.apache.spark.util.SerializableBuffer@48d573d3))
1262495249	1491575073083	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,2,RUNNING,org.apache.spark.util.SerializableBuffer@2c27cde))
3687079203	1491575073085	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,0,FINISHED,org.apache.spark.util.SerializableBuffer@7c27ef2))
3687079204	1491575073101	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,3,RUNNING,org.apache.spark.util.SerializableBuffer@6b8b2493))
1262495250	1491575073131	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,2,FINISHED,org.apache.spark.util.SerializableBuffer@1253d760))
1262495251	1491575073152	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,4,RUNNING,org.apache.spark.util.SerializableBuffer@3e66d78))
1262495252	1491575073180	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,4,FINISHED,org.apache.spark.util.SerializableBuffer@8fd8890))
3687079205	1491575073185	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,3,FINISHED,org.apache.spark.util.SerializableBuffer@112cddca))
1262495253	1491575073199	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,5,RUNNING,org.apache.spark.util.SerializableBuffer@419a638))
3687079206	1491575073202	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,6,RUNNING,org.apache.spark.util.SerializableBuffer@6d9b1012))
3687079207	1491575073216	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,6,FINISHED,org.apache.spark.util.SerializableBuffer@793ac6bd))
1262495254	1491575073217	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,5,FINISHED,org.apache.spark.util.SerializableBuffer@34a4966e))
1262495255	1491575073228	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,8,RUNNING,org.apache.spark.util.SerializableBuffer@2931252d))
3687079208	1491575073233	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,7,RUNNING,org.apache.spark.util.SerializableBuffer@3c128c96))
1262495256	1491575073241	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,8,FINISHED,org.apache.spark.util.SerializableBuffer@48dd670))
1262495257	1491575073252	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,9,RUNNING,org.apache.spark.util.SerializableBuffer@140a3769))
3687079209	1491575073261	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,7,FINISHED,org.apache.spark.util.SerializableBuffer@9bc0086))
1262495258	1491575073269	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,9,FINISHED,org.apache.spark.util.SerializableBuffer@34326088))
3687079210	1491575073277	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,10,RUNNING,org.apache.spark.util.SerializableBuffer@269c2022))
1262495259	1491575073279	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,11,RUNNING,org.apache.spark.util.SerializableBuffer@1d7b9f84))
3687079211	1491575073294	sparkExecutor	10.50.108.70	40078	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(2,10,FINISHED,org.apache.spark.util.SerializableBuffer@539b3426))
1262495260	1491575073299	sparkExecutor	10.50.108.70	40072	sparkDriver	10.50.108.70	38539	RequestMessage(null,NettyRpcEndpointRef(spark://CoarseGrainedScheduler@10.50.108.70:38539),StatusUpdate(1,11,FINISHED,org.apache.spark.util.SerializableBuffer@77afe40d))
