id	time	type
be95c1f1-2980-4621-8f69-1c58213b6cd8	1491575064212	JVMStart()
be95c1f1-2980-4621-8f69-1c58213b6cd8	1491575064480	MainStart()
be95c1f1-2980-4621-8f69-1c58213b6cd8	1491575073808	MainEnd()
